Orthogroup	Node	Bootstrap	Paralog1	Paralog2
syn_tree/RAxML_bipartitions.0001817.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os03g10820.1	gnl_Orysa_v7.0_LOC_Os10g20510.1
syn_tree/RAxML_bipartitions.0001817.cds.aln.raxml.out	N12	94	gnl_Anaco_Aco003819.mRNA1	gnl_Anaco_Aco012354.mRNA1
syn_tree/RAxML_bipartitions.0001831.cds.aln.raxml.out	N3	76	gnl_Vitvi_Genoscope.12X_GSVIVT01018021001	gnl_Vitvi_Genoscope.12X_GSVIVT01021837001
syn_tree/RAxML_bipartitions.0001831.cds.aln.raxml.out	N12	60	gnl_Orysa_v7.0_LOC_Os07g07974.1	gnl_Orysa_v7.0_LOC_Os03g43730.1
syn_tree/RAxML_bipartitions.0001831.cds.aln.raxml.out	N11	99	gnl_Orysa_v7.0_LOC_Os03g43730.1	gnl_Orysa_v7.0_LOC_Os12g41230.2
syn_tree/RAxML_bipartitions.0001831.cds.aln.raxml.out	N13	72	gnl_Elagu_v2.0_p5_sc00095.V1.gene276	gnl_Elagu_v2.0_p5_sc00095.V1.gene251
syn_tree/RAxML_bipartitions.0001831.cds.aln.raxml.out	N6	83	gnl_Aspof_V1_evm.model.AsparagusV1_03.530	gnl_Aspof_V1_evm.model.AsparagusV1_07.3250
syn_tree/RAxML_bipartitions.0001841.cds.aln.raxml.out	N16	55	gnl_Elagu_v2.0_p5_sc00074.V1.gene335	gnl_Elagu_v2.0_p5_sc00746.V1.gene3
syn_tree/RAxML_bipartitions.0001841.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os03g57430.1	gnl_Orysa_v7.0_LOC_Os03g57425.1
syn_tree/RAxML_bipartitions.0001841.cds.aln.raxml.out	N7	85	gnl_Yucal_TR18100_c0_g1_i1	gnl_Yucal_TR18100_c1_g1_i5
syn_tree/RAxML_bipartitions.0001841.cds.aln.raxml.out	N5	41	gnl_Denca_Dca009522	gnl_Denca_Dca001170
syn_tree/RAxML_bipartitions.0001841.cds.aln.raxml.out	N3	98	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_33.124	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_33.123
syn_tree/RAxML_bipartitions.0001841.cds.aln.raxml.out	N6	93	Asasp_c27194_g1_i1	Asasp_c18381_g1_i4
syn_tree/RAxML_bipartitions.0001843.cds.aln.raxml.out	N3	96	gnl_Vitvi_Genoscope.12X_GSVIVT01004404001	gnl_Vitvi_Genoscope.12X_GSVIVT01037816001
syn_tree/RAxML_bipartitions.0001843.cds.aln.raxml.out	N8	72	gnl_Denca_Dca024428	gnl_Denca_Dca007033
syn_tree/RAxML_bipartitions.0001843.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi4g01770.1	gnl_Bradi1.2_Bradi1g13880.1
syn_tree/RAxML_bipartitions.0001843.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_06.1069	gnl_Aspof_V1_evm.model.AsparagusV1_06.1911
syn_tree/RAxML_bipartitions.0001844.cds.aln.raxml.out	N15	67	gnl_Anaco_Aco029450.mRNA1	gnl_Anaco_Aco012470.mRNA1
syn_tree/RAxML_bipartitions.0001844.cds.aln.raxml.out	N11	71	gnl_Orysa_v7.0_LOC_Os03g60390.1	gnl_Orysa_v7.0_LOC_Os07g12910.1
syn_tree/RAxML_bipartitions.0001856.cds.aln.raxml.out	N14	8	gnl_Denca_Dca015040	gnl_Denca_Dca024372
syn_tree/RAxML_bipartitions.0001856.cds.aln.raxml.out	N7	95	gnl_Yucal_TR18644_c0_g1_i1	gnl_Yucal_TR29764_c0_g1_i1
syn_tree/RAxML_bipartitions.0001856.cds.aln.raxml.out	N3	45	gnl_Vitvi_Genoscope.12X_GSVIVT01018625001	gnl_Vitvi_Genoscope.12X_GSVIVT01001272001
syn_tree/RAxML_bipartitions.0001862.cds.aln.raxml.out	N10	66	gnl_Orysa_v7.0_LOC_Os07g09450.1	gnl_Orysa_v7.0_LOC_Os01g06454.1
syn_tree/RAxML_bipartitions.0001866.cds.aln.raxml.out	N14	90	gnl_Elagu_v2.0_p5_sc00020.V1.gene350	gnl_Elagu_v2.0_p5_sc00181.V1.gene89
syn_tree/RAxML_bipartitions.0001866.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_01.659	gnl_Aspof_V1_evm.model.AsparagusV1_05.2440
syn_tree/RAxML_bipartitions.0001869.cds.aln.raxml.out	N14	17	gnl_Elagu_v2.0_p5_sc00065.V1.gene233	gnl_Elagu_v2.0_p5_sc00065.V1.gene231
syn_tree/RAxML_bipartitions.0001869.cds.aln.raxml.out	N6	92	gnl_Aspof_V1_evm.model.AsparagusV1_05.1805	gnl_Aspof_V1_evm.model.AsparagusV1_01.432
syn_tree/RAxML_bipartitions.0001869.cds.aln.raxml.out	N11	38	gnl_Orysa_v7.0_LOC_Os02g14720.1	gnl_Orysa_v7.0_LOC_Os06g06120.1
syn_tree/RAxML_bipartitions.0001869.cds.aln.raxml.out	N12	47	gnl_Anaco_Aco004329.mRNA1	gnl_Anaco_Aco000380.mRNA1
syn_tree/RAxML_bipartitions.0001870.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi3g53930.1	gnl_Bradi1.2_Bradi1g47067.1
syn_tree/RAxML_bipartitions.0001870.cds.aln.raxml.out	N6	93	gnl_Aspof_V1_evm.model.AsparagusV1_05.3422	gnl_Aspof_V1_evm.model.AsparagusV1_01.25
syn_tree/RAxML_bipartitions.0001870.cds.aln.raxml.out	N14	86	gnl_Elagu_v2.0_p5_sc00341.V1.gene31	gnl_Elagu_v2.0_p5_sc00221.V1.gene186
syn_tree/RAxML_bipartitions.0001870.cds.aln.raxml.out	N3	91	gnl_Vitvi_Genoscope.12X_GSVIVT01016101001	gnl_Vitvi_Genoscope.12X_GSVIVT01023689001
syn_tree/RAxML_bipartitions.0001873.cds.aln.raxml.out	N14	61	gnl_Aspof_V1_evm.model.AsparagusV1_01.3350	gnl_Aspof_V1_evm.model.AsparagusV1_01.202
syn_tree/RAxML_bipartitions.0001873.cds.aln.raxml.out	N6	100	Asasp_c91183_g1_i1	Asasp_c59737_g1_i1
syn_tree/RAxML_bipartitions.0001889.cds.aln.raxml.out	N5	80	gnl_Denca_Dca008392	gnl_Denca_Dca015614
syn_tree/RAxML_bipartitions.0001889.cds.aln.raxml.out	N5	99	gnl_Denca_Dca017280	gnl_Denca_Dca007608
syn_tree/RAxML_bipartitions.0001889.cds.aln.raxml.out	N11	85	gnl_Orysa_v7.0_LOC_Os11g18940.1	gnl_Orysa_v7.0_LOC_Os12g13100.1
syn_tree/RAxML_bipartitions.0001889.cds.aln.raxml.out	N14	8	gnl_Phaeq_PEQU_16736	gnl_Phaeq_PEQU_34620
syn_tree/RAxML_bipartitions.0001890.cds.aln.raxml.out	N14	100	gnl_Phaeq_PEQU_17407	gnl_Phaeq_PEQU_03643
syn_tree/RAxML_bipartitions.0001890.cds.aln.raxml.out	N12	99	gnl_Sorbi_v2.1_Sobic.006G140300.1	gnl_Sorbi_v2.1_Sobic.001G507300.1
syn_tree/RAxML_bipartitions.0001890.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os04g42770.1	gnl_Orysa_v7.0_LOC_Os02g40410.1
syn_tree/RAxML_bipartitions.0001890.cds.aln.raxml.out	N5	100	gnl_Denca_Dca012630	gnl_Denca_Dca011012
syn_tree/RAxML_bipartitions.0001892.cds.aln.raxml.out	N14	39	gnl_Denca_Dca026213	gnl_Denca_Dca004219
syn_tree/RAxML_bipartitions.0001892.cds.aln.raxml.out	N6	91	gnl_Aspof_V1_evm.model.AsparagusV1_04.1150	gnl_Aspof_V1_evm.model.AsparagusV1_10.128
syn_tree/RAxML_bipartitions.0001892.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.006G033200.1	gnl_Sorbi_v2.1_Sobic.004G136300.1
syn_tree/RAxML_bipartitions.0001892.cds.aln.raxml.out	N3	32	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_29.83	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_18.110
syn_tree/RAxML_bipartitions.0001892.cds.aln.raxml.out	N15	32	gnl_Denca_Dca019070	gnl_Denca_Dca013621
syn_tree/RAxML_bipartitions.0001893.cds.aln.raxml.out	N16	99	gnl_Aspof_V1_evm.model.AsparagusV1_01.1035	gnl_Aspof_V1_evm.model.AsparagusV1_10.1797
syn_tree/RAxML_bipartitions.0001893.cds.aln.raxml.out	N15	96	gnl_Spipo_v2_Spipo1G0053300	gnl_Spipo_v2_Spipo11G0047700
syn_tree/RAxML_bipartitions.0001893.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os04g49510.1	gnl_Orysa_v7.0_LOC_Os02g46090.1
syn_tree/RAxML_bipartitions.0001904.cds.aln.raxml.out	N11	96	gnl_Bradi1.2_Bradi4g27990.1	gnl_Bradi1.2_Bradi3g34707.1
syn_tree/RAxML_bipartitions.0001908.cds.aln.raxml.out	N15	18	gnl_Aspof_V1_evm.model.AsparagusV1_04.770	gnl_Aspof_V1_evm.model.AsparagusV1_03.2204
syn_tree/RAxML_bipartitions.0001908.cds.aln.raxml.out	N5	99	gnl_Phaeq_PEQU_39123	gnl_Phaeq_PEQU_32135
syn_tree/RAxML_bipartitions.0001908.cds.aln.raxml.out	N3	56	gnl_Vitvi_Genoscope.12X_GSVIVT01009648001	gnl_Vitvi_Genoscope.12X_GSVIVT01019030001
syn_tree/RAxML_bipartitions.0001910.cds.aln.raxml.out	N6	57	gnl_Aspof_V1_evm.model.AsparagusV1_07.3778	gnl_Aspof_V1_evm.model.AsparagusV1_03.1241
syn_tree/RAxML_bipartitions.0001911.cds.aln.raxml.out	N14	83	gnl_Bradi1.2_Bradi4g37780.1	gnl_Bradi1.2_Bradi5g14350.1
syn_tree/RAxML_bipartitions.0001911.cds.aln.raxml.out	N3	95	gnl_Solly_iTAGv2.3_Solyc11g008580.1.1	gnl_Solly_iTAGv2.3_Solyc06g073340.2.1
syn_tree/RAxML_bipartitions.0001911.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi5g14350.1	gnl_Bradi1.2_Bradi3g48130.1
syn_tree/RAxML_bipartitions.0001920.cds.aln.raxml.out	N11	60	gnl_Sorbi_v2.1_Sobic.004G298400.1	gnl_Sorbi_v2.1_Sobic.006G166300.1
syn_tree/RAxML_bipartitions.0001920.cds.aln.raxml.out	N3	77	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_22.34	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_180.6
syn_tree/RAxML_bipartitions.0001933.cds.aln.raxml.out	N3	87	gnl_Solly_iTAGv2.3_Solyc02g030230.2.1	gnl_Solly_iTAGv2.3_Solyc12g006410.1.1
syn_tree/RAxML_bipartitions.0001933.cds.aln.raxml.out	N14	79	gnl_Orysa_v7.0_LOC_Os04g52730.1	gnl_Orysa_v7.0_LOC_Os08g03570.1
syn_tree/RAxML_bipartitions.0001933.cds.aln.raxml.out	N5	99	gnl_Denca_Dca005454	gnl_Denca_Dca005453
syn_tree/RAxML_bipartitions.0001933.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_25875	gnl_Phaeq_PEQU_13362
syn_tree/RAxML_bipartitions.0001934.cds.aln.raxml.out	N11	76	gnl_Bradi1.2_Bradi2g25630.1	gnl_Bradi1.2_Bradi2g25527.1
syn_tree/RAxML_bipartitions.0001934.cds.aln.raxml.out	N3	82	gnl_Vitvi_Genoscope.12X_GSVIVT01022017001	gnl_Vitvi_Genoscope.12X_GSVIVT01017838001
syn_tree/RAxML_bipartitions.0001934.cds.aln.raxml.out	N14	33	gnl_Elagu_v2.0_p5_sc00212.V1.gene10	gnl_Elagu_v2.0_p5_sc00212.V1.gene12
syn_tree/RAxML_bipartitions.0001935.cds.aln.raxml.out	N5	100	gnl_Denca_Dca015859	gnl_Denca_Dca008074
syn_tree/RAxML_bipartitions.0001935.cds.aln.raxml.out	N6	45	gnl_Aspof_V1_evm.model.AsparagusV1_07.2072	gnl_Aspof_V1_evm.model.AsparagusV1_01.841
syn_tree/RAxML_bipartitions.0001937.cds.aln.raxml.out	N5	100	gnl_Denca_Dca020245	gnl_Denca_Dca027924
syn_tree/RAxML_bipartitions.0001944.cds.aln.raxml.out	N11	98	gnl_Bradi1.2_Bradi1g61270.1	gnl_Bradi1.2_Bradi1g20400.1
syn_tree/RAxML_bipartitions.0001944.cds.aln.raxml.out	N3	91	gnl_Vitvi_Genoscope.12X_GSVIVT01011454001	gnl_Vitvi_Genoscope.12X_GSVIVT01003215001
syn_tree/RAxML_bipartitions.0001958.cds.aln.raxml.out	N3	71	gnl_Vitvi_Genoscope.12X_GSVIVT01015552001	gnl_Vitvi_Genoscope.12X_GSVIVT01035857001
syn_tree/RAxML_bipartitions.0001958.cds.aln.raxml.out	N11	83	gnl_Orysa_v7.0_LOC_Os02g10690.1	gnl_Orysa_v7.0_LOC_Os06g40450.2
syn_tree/RAxML_bipartitions.0001968.cds.aln.raxml.out	N5	100	gnl_Denca_Dca011830	gnl_Denca_Dca020224
syn_tree/RAxML_bipartitions.0001973.cds.aln.raxml.out	N11	54	gnl_Sorbi_v2.1_Sobic.002G200000.1	gnl_Sorbi_v2.1_Sobic.004G190700.1
syn_tree/RAxML_bipartitions.0001973.cds.aln.raxml.out	N14	67	gnl_Anaco_Aco001107.mRNA1	gnl_Anaco_Aco009607.mRNA1
syn_tree/RAxML_bipartitions.0001973.cds.aln.raxml.out	N3	55	gnl_Solly_iTAGv2.3_Solyc06g069780.2.1	gnl_Solly_iTAGv2.3_Solyc05g007660.2.1
syn_tree/RAxML_bipartitions.0001973.cds.aln.raxml.out	N7	95	gnl_Aspof_V1_evm.model.AsparagusV1_03.62	gnl_Aspof_V1_evm.model.AsparagusV1_08.2431
syn_tree/RAxML_bipartitions.0001973.cds.aln.raxml.out	N5	91	gnl_Phaeq_PEQU_07142	gnl_Phaeq_PEQU_09520
syn_tree/RAxML_bipartitions.0001976.cds.aln.raxml.out	N7	29	gnl_Yucal_TR73074_c2_g1_i5	gnl_Yucal_TR73074_c1_g1_i1
syn_tree/RAxML_bipartitions.0001979.cds.aln.raxml.out	N6	97	gnl_Aspof_V1_evm.model.AsparagusV1_08.2617	gnl_Aspof_V1_evm.model.AsparagusV1_06.237
syn_tree/RAxML_bipartitions.0001979.cds.aln.raxml.out	N5	100	gnl_Denca_Dca025653	gnl_Denca_Dca027185
syn_tree/RAxML_bipartitions.0001979.cds.aln.raxml.out	N2	17	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_2.174	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_3.500
syn_tree/RAxML_bipartitions.0001979.cds.aln.raxml.out	N11	80	gnl_Orysa_v7.0_LOC_Os05g27940.1	gnl_Orysa_v7.0_LOC_Os03g18580.1
syn_tree/RAxML_bipartitions.0001981.cds.aln.raxml.out	N11	97	gnl_Sorbi_v2.1_Sobic.005G121300.1	gnl_Sorbi_v2.1_Sobic.005G121200.1
syn_tree/RAxML_bipartitions.0001985.cds.aln.raxml.out	N11	92	gnl_Bradi1.2_Bradi3g18850.1	gnl_Bradi1.2_Bradi4g37770.1
syn_tree/RAxML_bipartitions.0001985.cds.aln.raxml.out	N6	65	gnl_Aspof_V1_evm.model.AsparagusV1_01.59	gnl_Aspof_V1_evm.model.AsparagusV1_05.3483
syn_tree/RAxML_bipartitions.0001991.cds.aln.raxml.out	N8	65	gnl_Aspof_V1_evm.model.AsparagusV1_05.2557	gnl_Aspof_V1_evm.model.AsparagusV1_05.3442
syn_tree/RAxML_bipartitions.0001991.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_05.2557	gnl_Aspof_V1_evm.model.AsparagusV1_01.3441
syn_tree/RAxML_bipartitions.0001991.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_00253	gnl_Phaeq_PEQU_04659
syn_tree/RAxML_bipartitions.0001991.cds.aln.raxml.out	N3	57	gnl_Vitvi_Genoscope.12X_GSVIVT01023740001	gnl_Vitvi_Genoscope.12X_GSVIVT01016071001
syn_tree/RAxML_bipartitions.0001992.cds.aln.raxml.out	N11	76	gnl_Sorbi_v2.1_Sobic.001G054900.1	gnl_Sorbi_v2.1_Sobic.009G191200.1
syn_tree/RAxML_bipartitions.0001993.cds.aln.raxml.out	N6	99	gnl_Aspof_V1_evm.model.AsparagusV1_01.1162	gnl_Aspof_V1_evm.model.AsparagusV1_08.33
syn_tree/RAxML_bipartitions.0001999.cds.aln.raxml.out	N14	50	gnl_Sorbi_v2.1_Sobic.009G057800.1	gnl_Sorbi_v2.1_Sobic.008G008100.1
syn_tree/RAxML_bipartitions.0001999.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.009G057800.1	gnl_Sorbi_v2.1_Sobic.003G058100.1
syn_tree/RAxML_bipartitions.0001999.cds.aln.raxml.out	N3	79	gnl_Solly_iTAGv2.3_Solyc09g015120.2.1	gnl_Solly_iTAGv2.3_Solyc06g050600.2.1
syn_tree/RAxML_bipartitions.0001999.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_02.336	gnl_Aspof_V1_evm.model.AsparagusV1_08.3222
syn_tree/RAxML_bipartitions.0001999.cds.aln.raxml.out	N11	96	gnl_Bradi1.2_Bradi4g44780.1	gnl_Bradi1.2_Bradi3g31680.1
syn_tree/RAxML_bipartitions.0001999.cds.aln.raxml.out	N16	74	gnl_Spipo_v2_Spipo29G0016800	gnl_Spipo_v2_Spipo0G0143000
syn_tree/RAxML_bipartitions.0002003.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.010G189000.1	gnl_Sorbi_v2.1_Sobic.004G080600.1
syn_tree/RAxML_bipartitions.0002003.cds.aln.raxml.out	N16	43	gnl_Elagu_v2.0_p5_sc00067.V1.gene152	gnl_Elagu_v2.0_p5_sc00067.V1.gene155
syn_tree/RAxML_bipartitions.0002003.cds.aln.raxml.out	N6	46	gnl_Aspof_V1_evm.model.AsparagusV1_05.628	gnl_Aspof_V1_evm.model.AsparagusV1_07.884
syn_tree/RAxML_bipartitions.0002015.cds.aln.raxml.out	N14	40	gnl_Sorbi_v2.1_Sobic.004G053400.1	gnl_Sorbi_v2.1_Sobic.008G181000.1
syn_tree/RAxML_bipartitions.0002015.cds.aln.raxml.out	N5	69	gnl_Denca_Dca005466	gnl_Denca_Dca001936
syn_tree/RAxML_bipartitions.0002028.cds.aln.raxml.out	N3	88	gnl_Vitvi_Genoscope.12X_GSVIVT01036558001	gnl_Vitvi_Genoscope.12X_GSVIVT01012243001
syn_tree/RAxML_bipartitions.0002033.cds.aln.raxml.out	N11	51	gnl_Sorbi_v2.1_Sobic.006G116000.1	gnl_Sorbi_v2.1_Sobic.002G375900.1
syn_tree/RAxML_bipartitions.0002033.cds.aln.raxml.out	N14	100	gnl_Musac_v1.0_GSMUA_Achr8G25690_001	gnl_Musac_v1.0_GSMUA_Achr1G16520_001
syn_tree/RAxML_bipartitions.0002033.cds.aln.raxml.out	N7	99	Asasp_c59687_g1_i1	Asasp_c78117_g1_i1
syn_tree/RAxML_bipartitions.0002033.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_01.251	gnl_Aspof_V1_evm.model.AsparagusV1_05.3049
syn_tree/RAxML_bipartitions.0002035.cds.aln.raxml.out	N14	81	gnl_Musac_v1.0_GSMUA_Achr3G23950_001	gnl_Musac_v1.0_GSMUA_AchrUn_randomG14720_001
syn_tree/RAxML_bipartitions.0002035.cds.aln.raxml.out	N3	99	gnl_Solly_iTAGv2.3_Solyc01g099280.2.1	gnl_Solly_iTAGv2.3_Solyc01g067590.2.1
syn_tree/RAxML_bipartitions.0002036.cds.aln.raxml.out	N14	82	gnl_Aspof_V1_evm.model.AsparagusV1_07.2143	gnl_Aspof_V1_evm.model.AsparagusV1_04.3460
syn_tree/RAxML_bipartitions.0002036.cds.aln.raxml.out	N5	100	gnl_Denca_Dca000345	gnl_Denca_Dca015274
syn_tree/RAxML_bipartitions.0002036.cds.aln.raxml.out	N12	72	gnl_Orysa_v7.0_LOC_Os04g44580.1	gnl_Orysa_v7.0_LOC_Os10g35150.1
syn_tree/RAxML_bipartitions.0002060.cds.aln.raxml.out	N7	100	gnl_Yucal_TR43076_c0_g1_i1	gnl_Yucal_TR55887_c0_g1_i1
syn_tree/RAxML_bipartitions.0002060.cds.aln.raxml.out	N15	66	gnl_Spipo_v2_Spipo5G0030100	gnl_Spipo_v2_Spipo5G0030000
syn_tree/RAxML_bipartitions.0002060.cds.aln.raxml.out	N3	60	gnl_Solly_iTAGv2.3_Solyc07g049260.2.1	gnl_Solly_iTAGv2.3_Solyc02g081140.2.1
syn_tree/RAxML_bipartitions.0002060.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_41612	gnl_Phaeq_PEQU_12640
syn_tree/RAxML_bipartitions.0002062.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_03.1040	gnl_Aspof_V1_evm.model.AsparagusV1_07.3862
syn_tree/RAxML_bipartitions.0002062.cds.aln.raxml.out	N7	100	gnl_Aspof_V1_evm.model.AsparagusV1_07.3862	gnl_Aspof_V1_evm.model.AsparagusV1_07.3863
syn_tree/RAxML_bipartitions.0002062.cds.aln.raxml.out	N2	26	gnl_Solly_iTAGv2.3_Solyc06g071150.2.1	gnl_Solly_iTAGv2.3_Solyc03g113470.1.1
syn_tree/RAxML_bipartitions.0002062.cds.aln.raxml.out	N5	100	gnl_Denca_Dca011638	gnl_Denca_Dca003766
syn_tree/RAxML_bipartitions.0002062.cds.aln.raxml.out	N6	100	Asasp_c35837_g1_i1	Asasp_c34997_g1_i1
syn_tree/RAxML_bipartitions.0002065.cds.aln.raxml.out	N6	83	Asasp_c16289_g1_i1	Asasp_c18342_g1_i2
syn_tree/RAxML_bipartitions.0002065.cds.aln.raxml.out	N5	74	gnl_Phaeq_PEQU_26863	gnl_Phaeq_PEQU_02052
syn_tree/RAxML_bipartitions.0002065.cds.aln.raxml.out	N3	31	gnl_Vitvi_Genoscope.12X_GSVIVT01024330001	gnl_Vitvi_Genoscope.12X_GSVIVT01013164001
syn_tree/RAxML_bipartitions.0002065.cds.aln.raxml.out	N11	99	gnl_Bradi1.2_Bradi4g07950.1	gnl_Bradi1.2_Bradi4g07957.1
syn_tree/RAxML_bipartitions.0002069.cds.aln.raxml.out	N3	20	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_200.13	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_21.151
syn_tree/RAxML_bipartitions.0002069.cds.aln.raxml.out	N12	66	gnl_Anaco_Aco020531.mRNA1	gnl_Anaco_Aco031699.mRNA1
syn_tree/RAxML_bipartitions.0002095.cds.aln.raxml.out	N5	92	gnl_Denca_Dca020586	gnl_Denca_Dca006771
syn_tree/RAxML_bipartitions.0002095.cds.aln.raxml.out	N15	26	gnl_Aspof_V1_evm.model.AsparagusV1_03.475	gnl_Aspof_V1_evm.model.AsparagusV1_05.1703
syn_tree/RAxML_bipartitions.0002095.cds.aln.raxml.out	N6	73	gnl_Aspof_V1_evm.model.AsparagusV1_07.3303	gnl_Aspof_V1_evm.model.AsparagusV1_03.475
syn_tree/RAxML_bipartitions.0002095.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os12g42850.1	gnl_Orysa_v7.0_LOC_Os03g45170.1
syn_tree/RAxML_bipartitions.0002097.cds.aln.raxml.out	N5	100	gnl_Denca_Dca002727	gnl_Denca_Dca013162
syn_tree/RAxML_bipartitions.0002098.cds.aln.raxml.out	N11	61	gnl_Sorbi_v2.1_Sobic.009G113500.1	gnl_Sorbi_v2.1_Sobic.009G113900.1
syn_tree/RAxML_bipartitions.0002098.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_02.547	gnl_Aspof_V1_evm.model.AsparagusV1_09.427
syn_tree/RAxML_bipartitions.0002098.cds.aln.raxml.out	N3	66	gnl_Solly_iTAGv2.3_Solyc03g062900.2.1	gnl_Solly_iTAGv2.3_Solyc01g104350.2.1
syn_tree/RAxML_bipartitions.0002099.cds.aln.raxml.out	N3	31	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_336.1	gnl_Carpa_ASGPBv0.4_evm.TU.contig_36361.1
syn_tree/RAxML_bipartitions.0002099.cds.aln.raxml.out	N11	85	gnl_Bradi1.2_Bradi3g20750.1	gnl_Bradi1.2_Bradi5g13480.1
syn_tree/RAxML_bipartitions.0002104.cds.aln.raxml.out	N3	95	gnl_Solly_iTAGv2.3_Solyc10g008400.1.1	gnl_Solly_iTAGv2.3_Solyc10g006960.1.1
syn_tree/RAxML_bipartitions.0002104.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os04g44820.1	gnl_Orysa_v7.0_LOC_Os02g42690.3
syn_tree/RAxML_bipartitions.0002110.cds.aln.raxml.out	N7	98	gnl_Aspof_V1_evm.model.AsparagusV1_10.436	gnl_Aspof_V1_evm.model.AsparagusV1_04.1550
syn_tree/RAxML_bipartitions.0002110.cds.aln.raxml.out	N16	24	gnl_Acoam_MTII-2043794-Acorus_americanus	gnl_Acoam_MTII-2000018-Acorus_americanus
syn_tree/RAxML_bipartitions.0002121.cds.aln.raxml.out	N12	29	gnl_Bradi1.2_Bradi5g20770.1	gnl_Bradi1.2_Bradi5g24610.3
syn_tree/RAxML_bipartitions.0002121.cds.aln.raxml.out	N11	78	gnl_Bradi1.2_Bradi3g05710.1	gnl_Bradi1.2_Bradi3g18750.1
syn_tree/RAxML_bipartitions.0002121.cds.aln.raxml.out	N3	89	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_2111.1	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_95.37
syn_tree/RAxML_bipartitions.0002123.cds.aln.raxml.out	N7	14	gnl_Aspof_V1_evm.model.AsparagusV1_01.73	gnl_Aspof_V1_evm.model.AsparagusV1_01.3452
syn_tree/RAxML_bipartitions.0002123.cds.aln.raxml.out	N16	67	gnl_Sorbi_v2.1_Sobic.004G324100.1	gnl_Sorbi_v2.1_Sobic.007G091500.1
syn_tree/RAxML_bipartitions.0002123.cds.aln.raxml.out	N6	60	gnl_Aspof_V1_evm.model.AsparagusV1_05.2531	gnl_Aspof_V1_evm.model.AsparagusV1_01.3452
syn_tree/RAxML_bipartitions.0002123.cds.aln.raxml.out	N12	86	gnl_Anaco_Aco012114.mRNA1	gnl_Anaco_Aco011609.mRNA1
syn_tree/RAxML_bipartitions.0002123.cds.aln.raxml.out	N13	31	gnl_Musac_v1.0_GSMUA_Achr1G23370_001	gnl_Musac_v1.0_GSMUA_Achr1G23380_001
syn_tree/RAxML_bipartitions.0002127.cds.aln.raxml.out	N15	100	gnl_Denca_Dca002817	gnl_Denca_Dca014063
syn_tree/RAxML_bipartitions.0002127.cds.aln.raxml.out	N12	53	gnl_Anaco_Aco021657.mRNA1	gnl_Anaco_Aco018106.mRNA1
syn_tree/RAxML_bipartitions.0002127.cds.aln.raxml.out	N5	100	gnl_Denca_Dca019429	gnl_Denca_Dca002817
syn_tree/RAxML_bipartitions.0002132.cds.aln.raxml.out	N5	99	gnl_Phaeq_PEQU_26377	gnl_Phaeq_PEQU_14319
syn_tree/RAxML_bipartitions.0002133.cds.aln.raxml.out	N8	17	gnl_Phaeq_PEQU_01358	gnl_Phaeq_PEQU_31114
syn_tree/RAxML_bipartitions.0002135.cds.aln.raxml.out	N17	92	gnl_Anaco_Aco017024.mRNA1	gnl_Anaco_Aco009472.mRNA1
