Orthogroup	Node	Bootstrap	Paralog1	Paralog2
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N12	19	gnl_Bradi1.2_Bradi5g22920.1	gnl_Bradi1.2_Bradi2g20720.1
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N5	36	gnl_Denca_Dca016682	gnl_Denca_Dca014849
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N12	19	gnl_Orysa_v7.0_LOC_Os08g08160.1	gnl_Orysa_v7.0_LOC_Os05g42180.1
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N12	19	gnl_Orysa_v7.0_LOC_Os08g08160.1	gnl_Orysa_v7.0_LOC_Os01g57580.1
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N11	91	gnl_Bradi1.2_Bradi2g51990.1	gnl_Bradi1.2_Bradi2g20720.1
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N11	91	gnl_Orysa_v7.0_LOC_Os05g42180.1	gnl_Orysa_v7.0_LOC_Os01g57580.1
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N12	19	gnl_Sorbi_v2.1_Sobic.009G187900.1	gnl_Sorbi_v2.1_Sobic.006G228300.1
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N12	19	gnl_Sorbi_v2.1_Sobic.009G187900.1	gnl_Sorbi_v2.1_Sobic.007G062200.1
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N11	91	gnl_Sorbi_v2.1_Sobic.009G187900.1	gnl_Sorbi_v2.1_Sobic.003G319800.1
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N5	36	gnl_Phaeq_PEQU_30280	gnl_Phaeq_PEQU_05535
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N12	19	gnl_Orysa_v7.0_LOC_Os04g53990.1	gnl_Orysa_v7.0_LOC_Os05g42180.1
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N12	19	gnl_Orysa_v7.0_LOC_Os04g53990.1	gnl_Orysa_v7.0_LOC_Os01g57580.1
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N14	9	gnl_Musac_v1.0_GSMUA_Achr6G24280_001	gnl_Musac_v1.0_GSMUA_Achr4G33630_001
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N14	9	gnl_Musac_v1.0_GSMUA_Achr6G19120_001	gnl_Musac_v1.0_GSMUA_Achr4G33630_001
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N5	36	gnl_Phaeq_PEQU_40340	gnl_Phaeq_PEQU_05535
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N14	9	gnl_Musac_v1.0_GSMUA_Achr4G33630_001	gnl_Musac_v1.0_GSMUA_Achr9G24670_001
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N14	9	gnl_Musac_v1.0_GSMUA_Achr4G33630_001	gnl_Musac_v1.0_GSMUA_Achr5G26430_001
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N14	9	gnl_Musac_v1.0_GSMUA_Achr4G33630_001	gnl_Musac_v1.0_GSMUA_Achr10G04860_001
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N14	9	gnl_Musac_v1.0_GSMUA_Achr4G33630_001	gnl_Musac_v1.0_GSMUA_Achr9G12100_001
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N16	13	gnl_Aspof_V1_evm.model.AsparagusV1_03.899	gnl_Aspof_V1_evm.model.AsparagusV1_06.262
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N16	13	gnl_Aspof_V1_evm.model.AsparagusV1_08.2640	gnl_Aspof_V1_evm.model.AsparagusV1_03.899
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N14	9	gnl_Musac_v1.0_GSMUA_Achr11G18680_001	gnl_Musac_v1.0_GSMUA_Achr4G33630_001
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N12	19	gnl_Sorbi_v2.1_Sobic.007G062200.1	gnl_Sorbi_v2.1_Sobic.003G319800.1
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N12	19	gnl_Bradi1.2_Bradi3g15440.1	gnl_Bradi1.2_Bradi2g51990.1
syn_tree/RAxML_bipartitions.0000883.cds.aln.raxml.out	N12	19	gnl_Bradi1.2_Bradi3g15440.1	gnl_Bradi1.2_Bradi2g20720.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Sorbi_v2.1_Sobic.002G053900.1	gnl_Sorbi_v2.1_Sobic.003G136200.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Sorbi_v2.1_Sobic.002G053900.1	gnl_Sorbi_v2.1_Sobic.003G427900.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Sorbi_v2.1_Sobic.002G053900.1	gnl_Sorbi_v2.1_Sobic.003G112200.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Sorbi_v2.1_Sobic.002G053900.1	gnl_Sorbi_v2.1_Sobic.003G427700.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Bradi1.2_Bradi4g06080.1	gnl_Bradi1.2_Bradi2g08790.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Bradi1.2_Bradi4g06080.1	gnl_Bradi1.2_Bradi2g11050.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Bradi1.2_Bradi4g06080.1	gnl_Bradi1.2_Bradi2g60860.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N2	20	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_576.2	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_48.230
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N2	20	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_48.230	gnl_Carpa_ASGPBv0.4_evm.TU.contig_36235.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Bradi1.2_Bradi2g60870.1	gnl_Bradi1.2_Bradi4g06080.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Sorbi_v2.1_Sobic.003G060000.1	gnl_Sorbi_v2.1_Sobic.002G053900.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Sorbi_v2.1_Sobic.003G427800.1	gnl_Sorbi_v2.1_Sobic.002G053900.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Orysa_v7.0_LOC_Os05g19670.1	gnl_Orysa_v7.0_LOC_Os03g44880.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Orysa_v7.0_LOC_Os05g19670.1	gnl_Orysa_v7.0_LOC_Os01g18170.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Orysa_v7.0_LOC_Os05g19670.1	gnl_Orysa_v7.0_LOC_Os01g72300.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N11	74	gnl_Orysa_v7.0_LOC_Os05g19670.1	gnl_Orysa_v7.0_LOC_Os01g14670.1
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N2	20	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_87.6	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_576.2
syn_tree/RAxML_bipartitions.0000889.cds.aln.raxml.out	N2	20	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_87.6	gnl_Carpa_ASGPBv0.4_evm.TU.contig_36235.1
syn_tree/RAxML_bipartitions.0000892.cds.aln.raxml.out	N16	77	gnl_Denca_Dca013883	gnl_Denca_Dca003688
syn_tree/RAxML_bipartitions.0000892.cds.aln.raxml.out	N5	94	gnl_Denca_Dca005545	gnl_Denca_Dca022218
syn_tree/RAxML_bipartitions.0000892.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.009G070700.1	gnl_Sorbi_v2.1_Sobic.009G070600.1
syn_tree/RAxML_bipartitions.0000892.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.009G070600.1	gnl_Sorbi_v2.1_Sobic.009G070800.1
syn_tree/RAxML_bipartitions.0000892.cds.aln.raxml.out	N16	77	gnl_Phaeq_PEQU_09645	gnl_Phaeq_PEQU_29470
syn_tree/RAxML_bipartitions.0000892.cds.aln.raxml.out	N16	77	gnl_Denca_Dca003687	gnl_Denca_Dca013883
syn_tree/RAxML_bipartitions.0000892.cds.aln.raxml.out	N5	100	gnl_Denca_Dca003687	gnl_Denca_Dca003688
syn_tree/RAxML_bipartitions.0000892.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.009G071300.1	gnl_Sorbi_v2.1_Sobic.009G070600.1
syn_tree/RAxML_bipartitions.0000894.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi2g00730.1	gnl_Bradi1.2_Bradi2g00740.1
syn_tree/RAxML_bipartitions.0000894.cds.aln.raxml.out	N9	59	gnl_Musac_v1.0_GSMUA_Achr2G14390_001	gnl_Musac_v1.0_GSMUA_Achr3G20800_001
syn_tree/RAxML_bipartitions.0000894.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi2g00720.1	gnl_Bradi1.2_Bradi2g00740.1
syn_tree/RAxML_bipartitions.0000894.cds.aln.raxml.out	N9	59	gnl_Musac_v1.0_GSMUA_Achr4G24440_001	gnl_Musac_v1.0_GSMUA_Achr3G20800_001
syn_tree/RAxML_bipartitions.0000894.cds.aln.raxml.out	N5	85	gnl_Phaeq_PEQU_02967	gnl_Phaeq_PEQU_08253
syn_tree/RAxML_bipartitions.0000894.cds.aln.raxml.out	N6	94	gnl_Aspof_V1_evm.model.AsparagusV1_06.597	gnl_Aspof_V1_evm.model.AsparagusV1_01.2787
syn_tree/RAxML_bipartitions.0000894.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.003G102200.1	gnl_Sorbi_v2.1_Sobic.003G102300.1
syn_tree/RAxML_bipartitions.0000894.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.003G102200.1	gnl_Sorbi_v2.1_Sobic.001G350300.1
syn_tree/RAxML_bipartitions.0000894.cds.aln.raxml.out	N9	59	gnl_Musac_v1.0_GSMUA_Achr2G14460_001	gnl_Musac_v1.0_GSMUA_Achr3G20800_001
syn_tree/RAxML_bipartitions.0000894.cds.aln.raxml.out	N9	59	gnl_Musac_v1.0_GSMUA_Achr7G12070_001	gnl_Musac_v1.0_GSMUA_Achr3G20800_001
syn_tree/RAxML_bipartitions.0000894.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os01g01840.1	gnl_Orysa_v7.0_LOC_Os01g01870.1
syn_tree/RAxML_bipartitions.0000896.cds.aln.raxml.out	N11	12	gnl_Bradi1.2_Bradi1g51030.1	gnl_Bradi1.2_Bradi2g05500.1
syn_tree/RAxML_bipartitions.0000896.cds.aln.raxml.out	N11	12	gnl_Orysa_v7.0_LOC_Os01g09080.1	gnl_Orysa_v7.0_LOC_Os06g05380.1
syn_tree/RAxML_bipartitions.0000896.cds.aln.raxml.out	N11	12	gnl_Sorbi_v2.1_Sobic.010G035300.1	gnl_Sorbi_v2.1_Sobic.003G200700.1
syn_tree/RAxML_bipartitions.0000896.cds.aln.raxml.out	N11	12	gnl_Sorbi_v2.1_Sobic.010G035300.1	gnl_Sorbi_v2.1_Sobic.003G037500.1
syn_tree/RAxML_bipartitions.0000896.cds.aln.raxml.out	N11	12	gnl_Orysa_v7.0_LOC_Os01g40430.1	gnl_Orysa_v7.0_LOC_Os06g05380.1
syn_tree/RAxML_bipartitions.0000897.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi2g14450.1	gnl_Bradi1.2_Bradi2g42090.1
syn_tree/RAxML_bipartitions.0000897.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.008G177800.1	gnl_Sorbi_v2.1_Sobic.001G149800.1
syn_tree/RAxML_bipartitions.0000897.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.001G150300.1	gnl_Sorbi_v2.1_Sobic.008G177800.1
syn_tree/RAxML_bipartitions.0000897.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi4g01230.1	gnl_Bradi1.2_Bradi1g13400.1
syn_tree/RAxML_bipartitions.0000897.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os12g42860.1	gnl_Orysa_v7.0_LOC_Os03g45250.1
syn_tree/RAxML_bipartitions.0000897.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi1g13410.1	gnl_Bradi1.2_Bradi4g01230.1
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N17	100	gnl_Acoam_MTII-2006819-Acorus_americanus	gnl_Acoam_MTII-2034721-Acorus_americanus
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N15	42	gnl_Yucal_TR21733_c0_g1_i1	gnl_Yucal_TR51476_c0_g1_i1
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N5	100	gnl_Denca_Dca024997	gnl_Denca_Dca013703
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N15	42	gnl_Yucal_TR40936_c1_g1_i2	gnl_Yucal_TR21733_c0_g1_i1
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N15	42	gnl_Yucal_TR40936_c1_g1_i2	gnl_Yucal_TR21733_c0_g1_i2
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N15	42	gnl_Yucal_TR51476_c2_g1_i1	gnl_Yucal_TR21733_c0_g1_i1
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N15	42	gnl_Yucal_TR51476_c2_g1_i1	gnl_Yucal_TR21733_c0_g1_i2
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N15	42	gnl_Yucal_TR51476_c0_g1_i1	gnl_Yucal_TR21733_c0_g1_i2
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N17	100	gnl_Acoam_MTII-2034721-Acorus_americanus	gnl_Acoam_MTII-2036893-Acorus_americanus
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N17	100	gnl_Acoam_MTII-2034721-Acorus_americanus	gnl_Acoam_MTII-2042807-Acorus_americanus
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N17	100	gnl_Acoam_MTII-2034721-Acorus_americanus	gnl_Acoam_MTII-2002901-Acorus_americanus
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_14910	gnl_Phaeq_PEQU_26065
syn_tree/RAxML_bipartitions.0000899.cds.aln.raxml.out	N5	100	gnl_Denca_Dca023510	gnl_Denca_Dca013703
syn_tree/RAxML_bipartitions.0000900.cds.aln.raxml.out	N7	99	gnl_Aspof_V1_evm.model.AsparagusV1_04.2701	gnl_Aspof_V1_evm.model.AsparagusV1_05.3229
syn_tree/RAxML_bipartitions.0000900.cds.aln.raxml.out	N7	99	gnl_Aspof_V1_evm.model.AsparagusV1_05.3229	gnl_Aspof_V1_evm.model.AsparagusV1_01.141
syn_tree/RAxML_bipartitions.0000900.cds.aln.raxml.out	N7	99	gnl_Aspof_V1_evm.model.AsparagusV1_05.3229	gnl_Aspof_V1_evm.model.AsparagusV1_Unassigned.815
syn_tree/RAxML_bipartitions.0000900.cds.aln.raxml.out	N10	39	gnl_Orysa_v7.0_LOC_Os03g42740.1	gnl_Orysa_v7.0_LOC_Os09g02530.1
syn_tree/RAxML_bipartitions.0000902.cds.aln.raxml.out	N16	100	gnl_Denca_Dca014415	gnl_Denca_Dca008726
syn_tree/RAxML_bipartitions.0000902.cds.aln.raxml.out	N16	100	gnl_Denca_Dca014415	gnl_Denca_Dca007931
syn_tree/RAxML_bipartitions.0000902.cds.aln.raxml.out	N5	88	gnl_Denca_Dca008726	gnl_Denca_Dca007931
syn_tree/RAxML_bipartitions.0000902.cds.aln.raxml.out	N2	31	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_51.25	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_51.24
syn_tree/RAxML_bipartitions.0000902.cds.aln.raxml.out	N2	31	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_51.28	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_51.24
syn_tree/RAxML_bipartitions.0000902.cds.aln.raxml.out	N2	31	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_51.31	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_51.24
syn_tree/RAxML_bipartitions.0000902.cds.aln.raxml.out	N16	100	gnl_Phaeq_PEQU_17408	gnl_Phaeq_PEQU_15478
syn_tree/RAxML_bipartitions.0000902.cds.aln.raxml.out	N5	88	gnl_Phaeq_PEQU_03309	gnl_Phaeq_PEQU_17408
syn_tree/RAxML_bipartitions.0000902.cds.aln.raxml.out	N16	100	gnl_Phaeq_PEQU_03309	gnl_Phaeq_PEQU_15478
syn_tree/RAxML_bipartitions.0000902.cds.aln.raxml.out	N2	31	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_51.29	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_51.24
syn_tree/RAxML_bipartitions.0000908.cds.aln.raxml.out	N5	83	gnl_Denca_Dca014151	gnl_Denca_Dca025280
syn_tree/RAxML_bipartitions.0000909.cds.aln.raxml.out	N14	44	gnl_Musac_v1.0_GSMUA_Achr5G10280_001	gnl_Musac_v1.0_GSMUA_Achr1G06480_001
syn_tree/RAxML_bipartitions.0000909.cds.aln.raxml.out	N14	44	gnl_Musac_v1.0_GSMUA_Achr7G04620_001	gnl_Musac_v1.0_GSMUA_Achr5G10280_001
syn_tree/RAxML_bipartitions.0000909.cds.aln.raxml.out	N11	97	gnl_Sorbi_v2.1_Sobic.010G223700.1	gnl_Sorbi_v2.1_Sobic.010G004300.1
syn_tree/RAxML_bipartitions.0000909.cds.aln.raxml.out	N14	44	gnl_Bradi1.2_Bradi1g32330.1	gnl_Bradi1.2_Bradi3g51757.2
syn_tree/RAxML_bipartitions.0000909.cds.aln.raxml.out	N14	44	gnl_Musac_v1.0_GSMUA_Achr7G17560_001	gnl_Musac_v1.0_GSMUA_Achr5G10280_001
syn_tree/RAxML_bipartitions.0000909.cds.aln.raxml.out	N14	44	gnl_Sorbi_v2.1_Sobic.004G281800.1	gnl_Sorbi_v2.1_Sobic.010G223700.1
syn_tree/RAxML_bipartitions.0000909.cds.aln.raxml.out	N14	44	gnl_Sorbi_v2.1_Sobic.004G281800.1	gnl_Sorbi_v2.1_Sobic.010G004300.1
syn_tree/RAxML_bipartitions.0000909.cds.aln.raxml.out	N14	44	gnl_Orysa_v7.0_LOC_Os02g45670.1	gnl_Orysa_v7.0_LOC_Os06g01670.1
syn_tree/RAxML_bipartitions.0000909.cds.aln.raxml.out	N14	44	gnl_Orysa_v7.0_LOC_Os02g45670.1	gnl_Orysa_v7.0_LOC_Os06g45840.1
syn_tree/RAxML_bipartitions.0000909.cds.aln.raxml.out	N11	97	gnl_Orysa_v7.0_LOC_Os06g01670.1	gnl_Orysa_v7.0_LOC_Os06g45840.1
syn_tree/RAxML_bipartitions.0000909.cds.aln.raxml.out	N5	97	gnl_Phaeq_PEQU_21502	gnl_Phaeq_PEQU_34212
syn_tree/RAxML_bipartitions.0000913.cds.aln.raxml.out	N7	99	gnl_Aspof_V1_evm.model.AsparagusV1_05.2269	gnl_Aspof_V1_evm.model.AsparagusV1_01.583
syn_tree/RAxML_bipartitions.0000913.cds.aln.raxml.out	N11	68	gnl_Sorbi_v2.1_Sobic.004G252400.1	gnl_Sorbi_v2.1_Sobic.004G193700.1
syn_tree/RAxML_bipartitions.0000913.cds.aln.raxml.out	N14	47	gnl_Phaeq_PEQU_33179	gnl_Phaeq_PEQU_27286
syn_tree/RAxML_bipartitions.0000913.cds.aln.raxml.out	N11	68	gnl_Orysa_v7.0_LOC_Os02g37080.1	gnl_Orysa_v7.0_LOC_Os02g49590.1
syn_tree/RAxML_bipartitions.0000913.cds.aln.raxml.out	N5	98	gnl_Phaeq_PEQU_01506	gnl_Phaeq_PEQU_09369
syn_tree/RAxML_bipartitions.0000913.cds.aln.raxml.out	N11	68	gnl_Sorbi_v2.1_Sobic.002G186200.1	gnl_Sorbi_v2.1_Sobic.004G193700.1
syn_tree/RAxML_bipartitions.0000913.cds.aln.raxml.out	N11	68	gnl_Orysa_v7.0_LOC_Os09g20630.1	gnl_Orysa_v7.0_LOC_Os02g37080.1
syn_tree/RAxML_bipartitions.0000913.cds.aln.raxml.out	N11	68	gnl_Bradi1.2_Bradi3g47060.1	gnl_Bradi1.2_Bradi4g29210.3
syn_tree/RAxML_bipartitions.0000913.cds.aln.raxml.out	N14	47	gnl_Denca_Dca021096	gnl_Denca_Dca022307
syn_tree/RAxML_bipartitions.0000919.cds.aln.raxml.out	N5	32	gnl_Denca_Dca005544	gnl_Denca_Dca004475
syn_tree/RAxML_bipartitions.0000919.cds.aln.raxml.out	N5	32	gnl_Denca_Dca005544	gnl_Denca_Dca016803
syn_tree/RAxML_bipartitions.0000919.cds.aln.raxml.out	N5	32	gnl_Denca_Dca005544	gnl_Denca_Dca028730
syn_tree/RAxML_bipartitions.0000919.cds.aln.raxml.out	N3	66	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_23.12	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_95.38
syn_tree/RAxML_bipartitions.0000919.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.007G192300.1	gnl_Sorbi_v2.1_Sobic.002G258300.1
syn_tree/RAxML_bipartitions.0000919.cds.aln.raxml.out	N16	24	gnl_Aspof_V1_evm.model.AsparagusV1_07.2932	gnl_Aspof_V1_evm.model.AsparagusV1_08.1273
syn_tree/RAxML_bipartitions.0000919.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os08g42030.1	gnl_Orysa_v7.0_LOC_Os09g32964.1
syn_tree/RAxML_bipartitions.0000919.cds.aln.raxml.out	N3	66	gnl_Solly_iTAGv2.3_Solyc08g069040.2.1	gnl_Solly_iTAGv2.3_Solyc07g017880.2.1
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N11	46	gnl_Bradi1.2_Bradi1g01000.1	gnl_Bradi1.2_Bradi3g42320.1
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N11	46	gnl_Bradi1.2_Bradi1g01000.1	gnl_Bradi1.2_Bradi4g36560.1
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N11	46	gnl_Sorbi_v2.1_Sobic.008G116400.1	gnl_Sorbi_v2.1_Sobic.002G280400.1
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N11	46	gnl_Sorbi_v2.1_Sobic.001G005700.1	gnl_Sorbi_v2.1_Sobic.007G176800.1
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N11	46	gnl_Sorbi_v2.1_Sobic.001G005700.1	gnl_Sorbi_v2.1_Sobic.002G280400.1
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N15	23	gnl_Aspof_V1_evm.model.AsparagusV1_07.1519	gnl_Aspof_V1_evm.model.AsparagusV1_09.555
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N11	46	gnl_Sorbi_v2.1_Sobic.007G176800.1	gnl_Sorbi_v2.1_Sobic.008G116400.1
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N15	23	gnl_Aspof_V1_evm.model.AsparagusV1_05.113	gnl_Aspof_V1_evm.model.AsparagusV1_09.555
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N11	46	gnl_Orysa_v7.0_LOC_Os03g63930.1	gnl_Orysa_v7.0_LOC_Os08g43580.1
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N15	23	gnl_Yucal_TR47650_c3_g1_i1	gnl_Yucal_TR47650_c3_g3_i2
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N11	46	gnl_Bradi1.2_Bradi3g42320.1	gnl_Bradi1.2_Bradi4g05860.2
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N11	46	gnl_Bradi1.2_Bradi4g05860.2	gnl_Bradi1.2_Bradi4g36560.1
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N11	46	gnl_Orysa_v7.0_LOC_Os12g34890.1	gnl_Orysa_v7.0_LOC_Os08g43580.1
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N11	46	gnl_Orysa_v7.0_LOC_Os09g36860.1	gnl_Orysa_v7.0_LOC_Os03g63930.1
syn_tree/RAxML_bipartitions.0000920.cds.aln.raxml.out	N11	46	gnl_Orysa_v7.0_LOC_Os09g36860.1	gnl_Orysa_v7.0_LOC_Os12g34890.1
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Bradi1.2_Bradi1g10480.1	gnl_Bradi1.2_Bradi3g37830.1
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Musac_v1.0_GSMUA_Achr7G12330_001	gnl_Musac_v1.0_GSMUA_Achr8G22810_001
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Musac_v1.0_GSMUA_Achr7G12330_001	gnl_Musac_v1.0_GSMUA_Achr7G02370_001
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Solly_iTAGv2.3_Solyc03g098240.2.1	gnl_Solly_iTAGv2.3_Solyc01g005000.2.1
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Anaco_Aco014784.mRNA1	gnl_Anaco_Aco014785.mRNA1
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Denca_Dca013394	gnl_Denca_Dca013445
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Bradi1.2_Bradi5g11600.1	gnl_Bradi1.2_Bradi3g37830.1
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Carpa_ASGPBv0.4_evm.TU.contig_32361.1	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_7.144
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Musac_v1.0_GSMUA_Achr8G30730_001	gnl_Musac_v1.0_GSMUA_Achr8G22810_001
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Musac_v1.0_GSMUA_Achr8G30730_001	gnl_Musac_v1.0_GSMUA_Achr7G02370_001
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Anaco_Aco014784.mRNA1	gnl_Anaco_Aco002628.mRNA1
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Musac_v1.0_GSMUA_Achr4G31270_001	gnl_Musac_v1.0_GSMUA_Achr8G22810_001
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Musac_v1.0_GSMUA_Achr4G31270_001	gnl_Musac_v1.0_GSMUA_Achr7G02370_001
syn_tree/RAxML_bipartitions.0000921.cds.aln.raxml.out	N17	51	gnl_Bradi1.2_Bradi1g68807.1	gnl_Bradi1.2_Bradi3g37830.1
